key_uid,key_descriptor,key_vocabulary,relationship_type,related_uid,related_descriptor,related_vocabulary
18540700,"Wee, Peter",_People,UF,18571640,Peter Wee,_People
18540700,"Wee, Peter",_People,UF,18571641,Peter Wee Ban Kheng,_People
18540700,"Wee, Peter",_People,UF,18600112,"Wee, Peter, 1946-",_People
18620241,"Wee, Serene",_People,UF,18620244,Serene Wee,_People
18620241,"Wee, Serene",_People,UF,18620246,Serene Wee Ah Eng,_People
18620241,"Wee, Serene",_People,UF,18620245,"Wee, Serene, 1954-",_People
18585910,"Wee, Sharon",_People,UF,18585911,Sharon Wee Beng Ling,_People
18592877,"Wee, Sheila",_People,UF,18592879,Sheila Moira Wilson,_People
18592877,"Wee, Sheila",_People,UF,18592878,Sheila Wee,_People
18580240,"Wee, Shoo Leong",_People,UF,18580244,Huang Shuliang,_People
18580240,"Wee, Shoo Leong",_People,UF,18580242,Wee Shoo Leong,_People
18580240,"Wee, Shoo Leong",_People,UF,18580241,"Wee, Shoo Leong, 1958-",_People
18580245,"Wee, Simon",_People,UF,18584483,Huang Yiquan,_People
18580245,"Wee, Simon",_People,UF,18580246,Simon Wee,_People
18580245,"Wee, Simon",_People,UF,18580247,Wee Aik Chuan,_People
18580245,"Wee, Simon",_People,UF,18580248,"Wee, Simon, 1946-",_People
18601310,"Wee, Swee Teow",_People,UF,18601311,Wee Swee Teow,_People
18661966,"Wee, Tian Beng",_People,UF,18661967,Huang Zhanming,_People
18583866,"Wee, Tian Siak",_People,UF,18583867,Wee Tian Siak,_People
18533970,"Wee, Toon Boon",_People,UF,18610595,Wee Toon Boon,_People
18590708,"Wee, Twee Kim",_People,UF,18590709,Wee Twee Kim,_People
18580250,"Wee, Valerie Su-Lin",_People,UF,18580252,Valerie Wee Su-Lin,_People
18580250,"Wee, Valerie Su-Lin",_People,UF,18580251,"Wee, Valerie, 1968-",_People
18593142,"Wee, Vivienne",_People,UF,18593143,Vivienne Wee,_People
18663093,"Wei, Tongque",_People,UF,18663096,Gabriel Wu Yeow Chong,_People
18663093,"Wei, Tongque",_People,UF,18663095,Wei Tongque,_People
18663093,"Wei, Tongque",_People,UF,18663094,"Wei, Tongque, 1965-",_People
18663093,"Wei, Tongque",_People,UF,18663100,Wu Yao-tsung,_People
18663093,"Wei, Tongque",_People,UF,18663097,Wu Yaozong,_People
18613527,Wei Tuo Fa Gong Temple,_GeoBuildings,na,na,na,na
18553218,"Wei, Xi",_People,UF,18583270,Huang Shenhui,_People
18553218,"Wei, Xi",_People,UF,18583273,Rui Chen,_People
18553218,"Wei, Xi",_People,UF,18583271,Sha Xia,_People
18553218,"Wei, Xi",_People,UF,18553219,Wei Xi,_People
18553218,"Wei, Xi",_People,UF,18590877,"Wei, Xi, 1935-",_People
18553218,"Wei, Xi",_People,UF,18553221,Wong Sun Fai,_People
18613270,"Weissenborn, Thilly",_People,UF,18613275,Margarethe Mathilde Weissenborn,_People
18613270,"Weissenborn, Thilly",_People,UF,18613271,Thilly Weissenborn,_People
18613270,"Weissenborn, Thilly",_People,UF,18613300,Thilly Weissenborn-Wijnmalen,_People
18590710,"Weld, Frederick, Sir",_People,UF,18590712,Sir Frederick Aloysius Weld,_People
18590710,"Weld, Frederick, Sir",_People,UF,18590711,Sir Frederick Weld,_People
18590710,"Weld, Frederick, Sir",_People,UF,18590713,"Weld, Frederick Aloysius, Sir, 1823-1891",_People
18488219,Wellington Primary School,_Organisations,na,na,na,na
18525965,Wen Chow Wei Khan (Clan association),_Organisations,Successor,18338709,Wenzhou Clan Association of Singapore,_Organisations
18525965,Wen Chow Wei Khan (Clan association),_Organisations,Predecessor,18526156,Singapore Wen Chow Co-villagers' Association,_Organisations
18489736,"Wen, Jinhua",_People,UF,18590097,Richard Wan Kum Wah,_People
18489736,"Wen, Jinhua",_People,UF,18589624,Wen Jinhua,_People
18591176,Wen Zhang Gong (Temple),_GeoBuildings,na,na,na,na
18580253,"Weng, Woho",_People,UF,18580254,Woho Weng,_People
18343360,Wenya,_Geographics,UF,18343361,Bulim Sub Zone,_Geographics
18343360,Wenya,_Geographics,UF,18343362,Wenya Subzone,_Geographics
18343360,Wenya,_Geographics,NT,18346604,Jalan Bahar,_Geographics
18343360,Wenya,_Geographics,NT,18346713,Jurong West Avenue 2,_Geographics
18343360,Wenya,_Geographics,BT,18343125,Jurong West,_Geographics
18338709,Wenzhou Clan Association of Singapore,_Organisations,RT,18539557,Sam Kiang Huay Kwan (Clan association),_Organisations
18338709,Wenzhou Clan Association of Singapore,_Organisations,Predecessor,18525965,Wen Chow Wei Khan (Clan association),_Organisations
18539673,Wesley Methodist Church,_Organisations,na,na,na,na
18342421,Wesley Methodist Church (Place),_GeoBuildings,na,na,na,na
18560548,"West, Benjamin Franklin",_People,UF,18560547,Benjamin Franklin West,_People
18605550,"West, Bradley",_People,UF,18605551,Bradley West,_People
18343314,West Coast,_Geographics,UF,18598338,West Coast Sub Zone,_Geographics
18343314,West Coast,_Geographics,UF,18343316,West Coast Subzone,_Geographics
18343314,West Coast,_Geographics,NT,18345421,Clementi Avenue 6,_Geographics
18343314,West Coast,_Geographics,NT,18346377,West Coast Way,_Geographics
18343314,West Coast,_Geographics,BT,18343122,Clementi,_Geographics
18346373,West Coast Park,_Geographics,na,na,na,na
18343015,West Coast Pier,_GeoBuildings,na,na,na,na
18346377,West Coast Way,_Geographics,BT,18343314,West Coast,_Geographics
18488220,West Grove Primary School,_Organisations,na,na,na,na
18537644,West Spring Primary School,_Organisations,na,na,na,na
18488380,West Spring Secondary School,_Organisations,na,na,na,na
18488221,West View Primary School,_Organisations,na,na,na,na
18343128,Western Islands (Planning Area),_Geographics,UF,18595862,Western Islands Planning Area,_Geographics
18343128,Western Islands (Planning Area),_Geographics,NT,18346539,Ayer Merbau Road,_Geographics
18343128,Western Islands (Planning Area),_Geographics,NT,18346540,Banyan Avenue,_Geographics
18343128,Western Islands (Planning Area),_Geographics,NT,18346541,Banyan View,_Geographics
18343128,Western Islands (Planning Area),_Geographics,NT,18346543,Jurong Island Highway,_Geographics
18591833,Western Union Band (Musical group),_Organisations,na,na,na,na
18343129,Western Water Catchment,_Geographics,UF,18343170,Western Water Catchment Planning Area,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346556,Ahmadiyya Cemetery Path 1,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346557,Ama Keng Road,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346558,Chinese Cemetery Path 1,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346569,Chinese Cemetery Path 2,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346575,Chinese Cemetery Path 3,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346581,Chinese Cemetery Path 4,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346582,Chinese Cemetery Path 5,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346583,Chinese Cemetery Path 6,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346584,Chinese Cemetery Path 7,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346585,Chinese Cemetery Path 8,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346586,Chinese Cemetery Path 9,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346559,Chinese Cemetery Path 10,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346560,Chinese Cemetery Path 11,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346561,Chinese Cemetery Path 12,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346562,Chinese Cemetery Path 13,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346563,Chinese Cemetery Path 14,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346564,Chinese Cemetery Path 15,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346565,Chinese Cemetery Path 16,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346566,Chinese Cemetery Path 17,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346567,Chinese Cemetery Path 18,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346568,Chinese Cemetery Path 19,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346570,Chinese Cemetery Path 20,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346571,Chinese Cemetery Path 21,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346572,Chinese Cemetery Path 22,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346573,Chinese Cemetery Path 26,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346574,Chinese Cemetery Path 28,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346576,Chinese Cemetery Path 30,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346577,Chinese Cemetery Path 32,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346578,Chinese Cemetery Path 34,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346579,Chinese Cemetery Path 36,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346580,Chinese Cemetery Path 38,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346587,Choa Chu Kang Track 14,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346588,Choa Chu Kang Track 33,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346589,Christian Cemetery Path 1,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346593,Christian Cemetery Path 2,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346594,Christian Cemetery Path 3,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346595,Christian Cemetery Path 4,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346596,Christian Cemetery Path 5,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346597,Christian Cemetery Path 6,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346598,Christian Cemetery Path 7,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346599,Christian Cemetery Path 8,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346600,Christian Cemetery Path 9,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346590,Christian Cemetery Path 11,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346591,Christian Cemetery Path 13,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346592,Christian Cemetery Path 15,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346601,Faculty Avenue,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346602,Hindu Cemetery Path 1,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346603,Hindu Cemetery Path 2,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346604,Jalan Bahar,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346606,Jalan Ibadat,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346607,Jalan Lekar,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346608,Jalan Murai,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346609,Jalan Piring,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346612,Jalan Sungei Poyan,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346613,Jalan Tapisan,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18345084,Lim Chu Kang Road,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346617,Lorong Danau,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346618,Lorong Kebasi,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346619,Lorong Pasu,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346620,Lorong Rusuk,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346621,Lorong Semangka,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346623,Lorong Tawas,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346651,Nanyang Avenue,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346652,Nanyang Circle,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346653,Nanyang Crescent,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346654,Nanyang Drive,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346655,Nanyang Green,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346656,Nanyang Hill,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346657,Nanyang Link,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346658,Nanyang Terrace,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346660,Nanyang View,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346661,Nanyang Walk,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346662,Old Choa Chu Kang Road,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346663,Old Lim Chu Kang Road,_Geographics
18343129,Western Water Catchment,_Geographics,NT,18346659,Tan Lark Sye Walk,_Geographics
18598962,Westlake Primary School,_Organisations,RT,18488121,First Toa Payoh Primary School,_Organisations
18598964,Westlake Secondary School,_Organisations,RT,18534332,Braddell-Westlake Secondary School,_Organisations
18537645,Westwood Primary School,_Organisations,na,na,na,na
18488381,Westwood Secondary School,_Organisations,na,na,na,na
18606144,Wetterling Teo Gallery,_Organisations,na,na,na,na
18534055,Weyhill Preparatory School,_Organisations,RT,18534052,Tanglin Infant School,_Organisations
18534055,Weyhill Preparatory School,_Organisations,RT,18534053,Tanglin Junior School,_Organisations
18617222,Whampoa Makan Place,_GeoBuildings,UF,18617223,Whampoa Drive Makan Place,_GeoBuildings
18617222,Whampoa Makan Place,_GeoBuildings,UF,18617224,Whampoa Market and Food Centre,_GeoBuildings
18592168,Whampoa's Ice House,_GeoBuildings,na,na,na,na
18597218,Whampoa Secondary School,_Organisations,UF,18597223,Whampoa Chinese Secondary School,_Organisations
18597218,Whampoa Secondary School,_Organisations,UF,18597224,Whampoa Secondary School (Chinese),_Organisations
18343465,The Wharves (Subzone),_Geographics,UF,18343467,The Wharves Sub Zone,_Geographics
18343465,The Wharves (Subzone),_Geographics,NT,18345112,Admiralty Road West,_Geographics
18343465,The Wharves (Subzone),_Geographics,NT,18345189,North Road,_Geographics
18343465,The Wharves (Subzone),_Geographics,NT,18345190,Office Road,_Geographics
18343465,The Wharves (Subzone),_Geographics,NT,18345191,Old Middle Road,_Geographics
18343465,The Wharves (Subzone),_Geographics,BT,18343099,Sembawang,_Geographics
18586552,Wheelchair Racing Association (Singapore),_Organisations,na,na,na,na
18342420,Wheelock Place,_GeoBuildings,UF,18532251,Lane Crawford Place,_GeoBuildings
18488222,White Sands Primary School,_Organisations,RT,18488103,Coral Primary School,_Organisations
18589950,"Whiteaway, Laidlaw and Co.",_Organisations,UF,18589951,Whiteaway Laidlaw,_Organisations
18488382,Whitley Secondary School,_Organisations,na,na,na,na
18607347,"Whyatt, John, Sir",_People,UF,18607348,John Whyatt,_People
18596029,"Wianta, Made",_People,UF,18596030,Made Wianta,_People
18596029,"Wianta, Made",_People,UF,18596031,"Wianta, Made, 1949-",_People
18586186,"Wibisono, Djoko",_People,UF,18586187,Djoko Wibisono,_People
18590145,Wicked Aura Batucada (Musical group),_Organisations,na,na,na,na
18577456,"Widjaja, Boedi",_People,UF,18600858,Boedi Widjaja,_People
18609043,"Widjaja, Marhadi",_People,UF,18609044,Marhadi Widjaja,_People
18517986,"Wijeysingha, Eugene",_People,UF,18602538,Eugene Wijeysingha,_People
18517986,"Wijeysingha, Eugene",_People,UF,18602537,"Wijeysingha, E. (Eugene)",_People
18517986,"Wijeysingha, Eugene",_People,RT,18517845,"Wijeysingha, Vincent",_People
18517845,"Wijeysingha, Vincent",_People,UF,18602540,Vincent Wijeysingha,_People
18517845,"Wijeysingha, Vincent",_People,RT,18517986,"Wijeysingha, Eugene",_People
18561437,"Wilkinson, Richard James",_People,UF,18561439,R. J. Wilkinson,_People
18561437,"Wilkinson, Richard James",_People,UF,18561435,Richard James Wilkinson,_People
18561437,"Wilkinson, Richard James",_People,UF,18561436,"Wilkinson, R.J. (Richard James), 1867-1941",_People
18620401,"Williams, Margerie",_People,UF,18662070,"Kahlenberg-Williams, Margerie",_People
18620401,"Williams, Margerie",_People,UF,18662071,Margerie Williams,_People
18590716,"Williams, Peter",_People,UF,18590718,Peter Massillamany Williams,_People
18590716,"Williams, Peter",_People,UF,18590717,Peter Williams,_People
18607524,Willing Hearts,_Organisations,na,na,na,na
18593353,Willow Avenue Secondary School,_Organisations,na,na,na,na
18500697,Wimborne Road,_Geographics,UF,18346068,Winborne Road,_Geographics
18595646,Windsor Nature Park,_Geographics,RT,18348077,Central Catchment Nature Reserve,_Geographics
18590157,Wing Tai Holdings,_Organisations,na,na,na,na
18588293,Wings Athletic Club,_Organisations,na,na,na,na
18541010,"Winsemius, Albert",_People,UF,18556613,Albert Winsemius,_People
18590719,"Winslow, Alfred",_People,UF,18590720,Alfred Victor Winslow,_People
18590719,"Winslow, Alfred",_People,UF,18590721,Alfred Winslow,_People
18561514,"Winstedt, Richard Olaf",_People,UF,18561529,R. O. Winstedt,_People
18561514,"Winstedt, Richard Olaf",_People,UF,18561504,Richard Olaf Winstedt,_People
18561514,"Winstedt, Richard Olaf",_People,UF,18561519,"Winstedt, Richard, 1878-1966",_People
18561514,"Winstedt, Richard Olaf",_People,RT,18561908,"Winstedt, Sarah",_People
18561908,"Winstedt, Sarah",_People,UF,18561907,Lady Winstedt,_People
18561908,"Winstedt, Sarah",_People,UF,18561905,Sarah Mary Josephine Winstedt,_People
18561908,"Winstedt, Sarah",_People,UF,18561906,Sarah O'Flynn,_People
18561908,"Winstedt, Sarah",_People,UF,18561902,Sarah Winstedt,_People
18561908,"Winstedt, Sarah",_People,RT,18561514,"Winstedt, Richard Olaf",_People
18620327,"Winters, Topaz",_People,UF,18620328,Priyanka Balasubramanian Aiyer,_People
18620327,"Winters, Topaz",_People,UF,18620330,Topaz Winters,_People
18620327,"Winters, Topaz",_People,UF,18620329,"Winters, Topaz, 1999-",_People
18582928,Wisma Atria,_GeoBuildings,na,na,na,na
18613532,Wisma Geylang Serai,_GeoBuildings,na,na,na,na
18590178,Withers KhattarWong (Firm),_Organisations,RT,18590176,KhattarWong &Partners,_Organisations
18583561,"Wolters, Alexander N.",_People,UF,18583562,Alexander N. Wolters,_People
18583561,"Wolters, Alexander N.",_People,UF,18583565,Alexander Nicolaas Wolters,_People
